stem,n_anchors_P3_super,mean_conf_all_P3_super,max_conf_P3_super,n_pred_ge10_P3_super,n_pred_ge25_P3_super,mean_conf_ge10_P3_super,mean_conf_ge25_P3_super,top10_mean_conf_P3_super,top20_mean_conf_P3_super,top30_mean_conf_P3_super,n_anchors_P4_super,mean_conf_all_P4_super,max_conf_P4_super,n_pred_ge10_P4_super,n_pred_ge25_P4_super,mean_conf_ge10_P4_super,mean_conf_ge25_P4_super,top10_mean_conf_P4_super,top20_mean_conf_P4_super,top30_mean_conf_P4_super,n_anchors_P5_super,mean_conf_all_P5_super,max_conf_P5_super,n_pred_ge10_P5_super,n_pred_ge25_P5_super,mean_conf_ge10_P5_super,mean_conf_ge25_P5_super,top10_mean_conf_P5_super,top20_mean_conf_P5_super,top30_mean_conf_P5_super,n_anchors_P3_base,mean_conf_all_P3_base,max_conf_P3_base,n_pred_ge10_P3_base,n_pred_ge25_P3_base,mean_conf_ge10_P3_base,mean_conf_ge25_P3_base,top10_mean_conf_P3_base,top20_mean_conf_P3_base,top30_mean_conf_P3_base,n_anchors_P4_base,mean_conf_all_P4_base,max_conf_P4_base,n_pred_ge10_P4_base,n_pred_ge25_P4_base,mean_conf_ge10_P4_base,mean_conf_ge25_P4_base,top10_mean_conf_P4_base,top20_mean_conf_P4_base,top30_mean_conf_P4_base,n_anchors_P5_base,mean_conf_all_P5_base,max_conf_P5_base,n_pred_ge10_P5_base,n_pred_ge25_P5_base,mean_conf_ge10_P5_base,mean_conf_ge25_P5_base,top10_mean_conf_P5_base,top20_mean_conf_P5_base,top30_mean_conf_P5_base,n_gt_small,n_gt_medium,n_gt_large,n_gt_total,gt_med_area
beebb876-fec7bfc6,25600,0.002569034695625305,0.8468645215034485,139,74,0.34753575921058655,0.49872884154319763,0.8119613528251648,0.7737935185432434,0.7402668595314026,6400,0.0023968389723449945,0.5616264939308167,33,16,0.26775604486465454,0.4087619185447693,0.44647642970085144,0.3684821128845215,0.2840273976325989,1600,0.005209584254771471,0.6144281625747681,12,10,0.4521886706352234,0.5204732418060303,0.5204731822013855,0.3035565912723541,0.21798662841320038,25600,0.002101435326039791,0.816089391708374,121,61,0.32128944993019104,0.46207675337791443,0.7217673659324646,0.666302502155304,0.6095945835113525,6400,0.0018596005393192172,0.4848507344722748,25,14,0.28380417823791504,0.3883044123649597,0.41720715165138245,0.32668206095695496,0.25064533948898315,1600,0.00620401743799448,0.7061726450920105,11,11,0.5978588461875916,0.5978588461875916,0.6206564903259277,0.3585871756076813,0.2559978663921356,10,4,2,16,796.6381225585938
beec1825-ec4450ad,25600,0.00130842428188771,0.6236913800239563,73,35,0.27036353945732117,0.38264328241348267,0.5360838770866394,0.4573310911655426,0.40209633111953735,6400,0.0015764397103339434,0.28216567635536194,19,1,0.17130589485168457,0.28216567635536194,0.2093491107225418,0.16764524579048157,0.14062350988388062,1600,0.006080832332372665,0.8460344076156616,10,10,0.7948736548423767,0.7948736548423767,0.7948736548423767,0.416707843542099,0.2872585356235504,25600,0.001023010117933154,0.3739166557788849,68,7,0.17117096483707428,0.31855183839797974,0.29482442140579224,0.2526848018169403,0.2287009358406067,6400,0.0019235651707276702,0.3397257626056671,36,11,0.19840294122695923,0.3044265806674957,0.30806848406791687,0.2552354633808136,0.21602287888526917,1600,0.004053437151014805,0.6138678789138794,12,9,0.4227639138698578,0.5047894716262817,0.47831326723098755,0.27249446511268616,0.18877443671226501,8,6,1,15,762.432373046875
beeed9e7-d279d8ee,25600,0.0005899187526665628,0.8353390097618103,21,19,0.6066004633903503,0.6519707441329956,0.7995628714561462,0.6307211518287659,0.44382432103157043,6400,0.00017690628010313958,0.45675763487815857,1,1,0.45675763487815857,0.45675763487815857,0.06722799688577652,0.037403982132673264,0.026642020791769028,1600,0.0010474171722307801,0.06324600428342819,0,0,nan,nan,0.05213479325175285,0.03961871191859245,0.03182967007160187,25600,0.0005300472839735448,0.7544069886207581,20,17,0.49535223841667175,0.5594422817230225,0.6501585245132446,0.495352178812027,0.35721495747566223,6400,0.000279083353234455,0.4165773391723633,3,2,0.320545494556427,0.41466009616851807,0.12236040830612183,0.07064665853977203,0.05046180263161659,1600,0.0017834841273725033,0.18337200582027435,1,0,0.18337200582027435,nan,0.08575424551963806,0.06477934122085571,0.05243513360619545,3,2,0,5,873.4838256835938
beef90ca-dd806a38,25600,0.0013168901205062866,0.8128541111946106,60,28,0.380351722240448,0.6259884238243103,0.774661660194397,0.7291666865348816,0.6007529497146606,6400,0.003658605506643653,0.8900973796844482,50,15,0.3259291648864746,0.7278054356575012,0.8755876421928406,0.5987047553062439,0.4577319025993347,1600,0.01151861622929573,0.7319351434707642,44,11,0.2701016366481781,0.6469334959983826,0.6791836619377136,0.444570392370224,0.3464231491088867,25600,0.0013194166822358966,0.7807292342185974,62,27,0.3489641845226288,0.5900322794914246,0.7295567989349365,0.6700770258903503,0.5542101860046387,6400,0.0034379102289676666,0.8696991801261902,44,21,0.3409290313720703,0.5492644309997559,0.8294653296470642,0.5642146468162537,0.44000574946403503,1600,0.01144670695066452,0.6602929830551147,47,15,0.2629830837249756,0.46639278531074524,0.5459619760513306,0.4094524383544922,0.3352140486240387,13,3,2,18,224.1801300048828
bef016fa-761bfbc6,25600,0.0011855476768687367,0.7651170492172241,62,27,0.2934808135032654,0.45949414372444153,0.7218834757804871,0.5259577631950378,0.4376101791858673,6400,0.0032302592881023884,0.3989597260951996,47,25,0.23867680132389069,0.31885167956352234,0.36075809597969055,0.3308385908603668,0.3002839982509613,1600,0.005592379253357649,0.6789388656616211,10,10,0.5768291354179382,0.5768291354179382,0.576829195022583,0.31775593757629395,0.22343894839286804,25600,0.0012652019504457712,0.6631229519844055,52,36,0.34241926670074463,0.4240952134132385,0.5975505709648132,0.5031490325927734,0.4470057487487793,6400,0.0035821120254695415,0.3247621953487396,62,12,0.18483605980873108,0.28387880325317383,0.28868234157562256,0.2605581283569336,0.23709218204021454,1600,0.005374080967158079,0.5905234813690186,10,10,0.5343309640884399,0.5343309640884399,0.5343310236930847,0.29438257217407227,0.20741453766822815,3,6,3,12,4328.7529296875
bef09238-c1e87e2d,25600,0.00042864488204941154,0.38556918501853943,23,4,0.1688786894083023,0.3147210478782654,0.22070322930812836,0.17792467772960663,0.14992943406105042,6400,0.003084787866100669,0.7942867279052734,39,25,0.4139803349971771,0.5406195521354675,0.7721413969993591,0.5947197675704956,0.48818767070770264,1600,0.005170381162315607,0.6276033520698547,20,13,0.3789387345314026,0.47090888023376465,0.5274919271469116,0.3789386749267578,0.2632412910461426,25600,0.0006076412391848862,0.4482915997505188,28,9,0.21440958976745605,0.3208841383457184,0.31245359778404236,0.24917228519916534,0.20616620779037476,6400,0.0028324893210083246,0.7737346887588501,41,21,0.36120501160621643,0.5585238933563232,0.7420470118522644,0.570147693157196,0.44674357771873474,1600,0.0030499391723424196,0.4960878789424896,16,9,0.2565319240093231,0.3382381796836853,0.32347291707992554,0.21641266345977783,0.1529759168624878,11,5,3,19,979.4105834960938
bef1fe5a-2384bb3d,25600,0.0007794428966008127,0.4065016210079193,40,13,0.20034661889076233,0.29675841331481934,0.30962634086608887,0.267138808965683,0.22853857278823853,6400,0.006326778791844845,0.8274551630020142,91,51,0.3923269510269165,0.5877320170402527,0.8139296770095825,0.8002693057060242,0.7074286937713623,1600,0.007759989704936743,0.6645084023475647,33,12,0.31871363520622253,0.5643312931060791,0.6194054484367371,0.4286211133003235,0.3394916355609894,25600,0.0006754255155101418,0.36191093921661377,35,8,0.19389480352401733,0.30645114183425903,0.2895231544971466,0.24240699410438538,0.20682895183563232,6400,0.005226084962487221,0.7657588124275208,81,45,0.3556961715221405,0.507580578327179,0.7324115633964539,0.7043893337249756,0.6122233271598816,1600,0.0058260769583284855,0.7159295082092285,15,10,0.4408476650714874,0.5997135043144226,0.5997134447097778,0.35075831413269043,0.25407564640045166,6,13,4,23,2300.84765625
bef1fe5a-64664ad2,25600,0.0031742544379085302,0.8556728959083557,167,111,0.4194236397743225,0.5510203838348389,0.826060950756073,0.7967087626457214,0.7728458642959595,6400,0.004877884406596422,0.8717267513275146,72,44,0.3758155107498169,0.507094144821167,0.8496799468994141,0.7187889218330383,0.6029017567634583,1600,0.006052027922123671,0.8941797614097595,16,14,0.5640121698379517,0.6230329871177673,0.6747268438339233,0.46436411142349243,0.3152834475040436,25600,0.0026985923759639263,0.8432602286338806,163,80,0.3422132134437561,0.5352595448493958,0.7879278063774109,0.7385952472686768,0.7067728042602539,6400,0.004596995189785957,0.8023515343666077,71,38,0.3446499705314636,0.49818143248558044,0.7653264403343201,0.6529560089111328,0.5578289031982422,1600,0.008992224000394344,0.8949807286262512,22,20,0.6265703439712524,0.6696820259094238,0.8568204045295715,0.6696820259094238,0.4702067971229553,12,13,3,28,1110.596435546875
bef271e3-99f9020e,25600,0.0008869762532413006,0.42836275696754456,65,23,0.23876960575580597,0.34752950072288513,0.3869684934616089,0.3586112856864929,0.32279759645462036,6400,0.002404559403657913,0.917551577091217,34,13,0.39109402894973755,0.7786608934402466,0.9058426022529602,0.5748831629753113,0.4282984435558319,1600,0.0018564508063718677,0.2853151857852936,1,1,0.2853151857852936,0.2853151857852936,0.07645877450704575,0.05714914947748184,0.04549253359436989,25600,0.0009122826159000397,0.5008807182312012,60,39,0.2817908823490143,0.33975276350975037,0.43812495470046997,0.3943903148174286,0.36318719387054443,6400,0.0021409825421869755,0.8280365467071533,25,16,0.4610644280910492,0.6219577789306641,0.8057228326797485,0.5384005308151245,0.39683377742767334,1600,0.0013931789435446262,0.03099961206316948,0,0,nan,nan,0.024310940876603127,0.022510385140776634,0.020810570567846298,9,2,1,12,510.0995788574219
bef3c0bd-5e448793,25600,0.0010393192060291767,0.2849615812301636,38,4,0.1971181035041809,0.2792796492576599,0.25525614619255066,0.23761685192584991,0.21972396969795227,6400,0.0020237683784216642,0.21106359362602234,15,0,0.14409174025058746,nan,0.1610528528690338,0.13159853219985962,0.11705637723207474,1600,0.0059143295511603355,0.4011440575122833,28,15,0.2581392228603363,0.33657950162887573,0.3572303354740143,0.30595213174819946,0.24740703403949738,25600,0.0012000794522464275,0.38454145193099976,49,23,0.2298198640346527,0.324791818857193,0.3634941577911377,0.3348098695278168,0.2991442382335663,6400,0.0021258550696074963,0.3314647376537323,19,1,0.14542095363140106,0.3314647376537323,0.17209962010383606,0.14304399490356445,0.12509851157665253,1600,0.004109359346330166,0.3645937144756317,21,7,0.20330847799777985,0.30287396907806396,0.27291956543922424,0.20804181694984436,0.16290369629859924,10,11,3,24,1161.865234375
bef60eb6-80419967,25600,0.0012052352540194988,0.455910325050354,83,27,0.2216808944940567,0.34789079427719116,0.41722798347473145,0.37310081720352173,0.33750298619270325,6400,0.005619674921035767,0.8799996376037598,85,42,0.3526291847229004,0.558142364025116,0.8633134961128235,0.7217631936073303,0.6617760062217712,1600,0.004687415435910225,0.2665993273258209,29,1,0.15309573709964752,0.2665993273258209,0.20990030467510223,0.17306344211101532,0.1511978656053543,25600,0.001142866793088615,0.4051400125026703,72,16,0.1865644007921219,0.3133348226547241,0.3409631550312042,0.2983131408691406,0.26447775959968567,6400,0.005017051473259926,0.8311445116996765,89,39,0.2740823030471802,0.4436079263687134,0.7842264771461487,0.5916825532913208,0.49609822034835815,1600,0.0036930127535015345,0.4701912999153137,13,2,0.18873116374015808,0.44584399461746216,0.21165135502815247,0.15263007581233978,0.12082669883966446,9,7,5,21,1858.7943115234375
bef60eb6-b92e9131,25600,0.0004267458862159401,0.31287682056427,17,7,0.2431688904762268,0.2827398478984833,0.27154096961021423,0.22038845717906952,0.17181479930877686,6400,0.006191798485815525,0.8897740244865417,72,50,0.47885048389434814,0.6151309609413147,0.880689263343811,0.8445114493370056,0.7314384579658508,1600,0.004320013802498579,0.321734219789505,22,9,0.21856924891471863,0.2876487374305725,0.28275880217552185,0.22916321456432343,0.18094563484191895,25600,0.00046552749699912965,0.39051327109336853,27,2,0.16479605436325073,0.36654379963874817,0.22217535972595215,0.18305127322673798,0.1571122258901596,6400,0.0054917121306061745,0.8842848539352417,81,37,0.36245670914649963,0.6165240406990051,0.8572674989700317,0.7620147466659546,0.6768484115600586,1600,0.0035521755926311016,0.2511793375015259,19,2,0.16790415346622467,0.2510243058204651,0.20292198657989502,0.16428327560424805,0.13680294156074524,6,2,6,14,1665.578857421875
bef703f9-1b27304e,25600,0.0022207568399608135,0.82837975025177,119,76,0.3759833872318268,0.49697840213775635,0.7850484251976013,0.7243057489395142,0.681279182434082,6400,0.005881018005311489,0.9011421799659729,76,40,0.44181567430496216,0.7008460164070129,0.8833986520767212,0.8523451685905457,0.820327877998352,1600,0.005315300077199936,0.21149761974811554,23,0,0.14615143835544586,nan,0.17930476367473602,0.1525055170059204,0.1337701678276062,25600,0.0016149410512298346,0.7492746710777283,89,58,0.34676694869995117,0.44951269030570984,0.6752917170524597,0.6212164759635925,0.5749040246009827,6400,0.006443006452172995,0.8740463852882385,67,52,0.5633196234703064,0.6778192520141602,0.8630881309509277,0.8327016234397888,0.7966680526733398,1600,0.00403181416913867,0.28929638862609863,17,4,0.1797899603843689,0.27495527267456055,0.22740884125232697,0.16427671909332275,0.12780937552452087,9,9,2,20,1451.650634765625
bef766cb-e61b2168,25600,0.0022502525243908167,0.8708455562591553,99,76,0.5294468998908997,0.6432822942733765,0.8439028859138489,0.8125004172325134,0.7933678030967712,6400,0.0036948425695300102,0.8865519762039185,33,27,0.6382945775985718,0.744242787361145,0.8757035136222839,0.8636494874954224,0.6892455220222473,1600,0.006313426420092583,0.8852481842041016,12,10,0.7357664108276367,0.861122727394104,0.861122727394104,0.45686283707618713,0.3113544285297394,25600,0.0018305277917534113,0.7738882303237915,91,63,0.44451066851615906,0.5716537237167358,0.7411803603172302,0.7119378447532654,0.6882253289222717,6400,0.003919658716768026,0.8569993376731873,40,29,0.5722507238388062,0.7267867922782898,0.8430957794189453,0.8277279734611511,0.7108688354492188,1600,0.004929381888359785,0.8054271936416626,9,9,0.7485519051551819,0.7485519051551819,0.6828751564025879,0.3583618104457855,0.24323171377182007,16,8,1,25,494.554931640625
bef766cb-f36b2dca,25600,0.0021475793328136206,0.8040671944618225,94,80,0.5164781212806702,0.5803999304771423,0.7892968654632568,0.7722160220146179,0.7434854507446289,6400,0.00827647652477026,0.8817089200019836,88,76,0.5789955258369446,0.6427574157714844,0.8563936352729797,0.8383264541625977,0.8205971717834473,1600,0.005101717542856932,0.6926815509796143,13,12,0.5804831385612488,0.6199462413787842,0.6370805501937866,0.38936135172843933,0.2619459331035614,25600,0.001851821900345385,0.8395099639892578,94,75,0.43817445635795593,0.511238694190979,0.771117627620697,0.7322214841842651,0.6817053556442261,6400,0.00764689315110445,0.875103771686554,91,67,0.5088822245597839,0.6343418955802917,0.8586674928665161,0.8428230285644531,0.814188539981842,1600,0.0041749789379537106,0.5899019241333008,12,12,0.5090852975845337,0.5090852975845337,0.5268179178237915,0.3146965205669403,0.21340720355510712,10,6,3,19,896.7774658203125
bef77538-a89b1dfa,25600,0.0009535607532598078,0.5274165868759155,49,12,0.2255963236093521,0.45339614152908325,0.4736756980419159,0.3510816991329193,0.2884630262851715,6400,0.004134553950279951,0.7248041033744812,53,29,0.3730252981185913,0.5247474908828735,0.6810070872306824,0.6216461062431335,0.5155469179153442,1600,0.0007441414636559784,0.05832488089799881,0,0,nan,nan,0.035388316959142685,0.02943168394267559,0.024569202214479446,25600,0.0008127095643430948,0.3814009130001068,53,9,0.18810142576694489,0.3064629137516022,0.30016738176345825,0.2574734687805176,0.23449546098709106,6400,0.00354201253503561,0.6761803030967712,50,23,0.34354838728904724,0.573675274848938,0.6458002924919128,0.6035356521606445,0.48268046975135803,1600,0.0003062003816012293,0.04654335975646973,0,0,nan,nan,0.018368296325206757,0.012298005633056164,0.009606514126062393,15,8,1,24,409.13360595703125
bef7c739-8821d482,25600,0.001103512942790985,0.42980092763900757,45,11,0.19880835711956024,0.37032875418663025,0.3807153105735779,0.2937777638435364,0.24461479485034943,6400,0.006419682409614325,0.8032956123352051,64,51,0.5624072551727295,0.6746760606765747,0.789657711982727,0.7744261026382446,0.7464524507522583,1600,0.00039274856681004167,0.09495443850755692,0,0,nan,nan,0.026285147294402122,0.01649869978427887,0.012606625445187092,25600,0.0011336010647937655,0.36966609954833984,59,12,0.19055336713790894,0.3159322142601013,0.32502371072769165,0.28461408615112305,0.2508252263069153,6400,0.006137128919363022,0.8199516534805298,66,51,0.5109496116638184,0.6199180483818054,0.7956411838531494,0.7547582983970642,0.7201492786407471,1600,0.001046554883942008,0.09647706151008606,0,0,nan,nan,0.05989876016974449,0.04426437243819237,0.0367102213203907,6,13,2,21,1525.7503662109375
bef7c739-c71a55d9,25600,0.0014034148771315813,0.42611467838287354,69,11,0.19675296545028687,0.34109410643577576,0.3485000729560852,0.29306355118751526,0.2662913501262665,6400,0.004122611600905657,0.7209246754646301,52,29,0.3575964868068695,0.5115731358528137,0.6657409071922302,0.6038823127746582,0.5025846362113953,1600,0.0020949565805494785,0.3341740369796753,11,4,0.23679564893245697,0.2995639741420746,0.24730734527111053,0.1419956088066101,0.0987023413181305,25600,0.0014214160619303584,0.38841888308525085,73,12,0.1767936497926712,0.30752241611480713,0.31663909554481506,0.27658358216285706,0.24437285959720612,6400,0.0038323334883898497,0.5149570107460022,71,19,0.21125775575637817,0.3764275014400482,0.4337490200996399,0.36996766924858093,0.31604087352752686,1600,0.002889665076509118,0.42802417278289795,9,8,0.35566461086273193,0.3726869225502014,0.3287302553653717,0.18273188173770905,0.12767229974269867,14,8,2,24,725.308349609375
bef7fb14-970e2929,25600,0.0012274679029360414,0.6873658895492554,62,35,0.34056591987609863,0.47900140285491943,0.6484497785568237,0.5912570953369141,0.513221263885498,6400,0.0033079124987125397,0.8950362205505371,28,25,0.6473817825317383,0.7098819017410278,0.8729351162910461,0.7977012991905212,0.6100585460662842,1600,0.004517099354416132,0.5681001543998718,16,10,0.36954444646835327,0.5084381103515625,0.5084381103515625,0.31466883420944214,0.22769887745380402,25600,0.0011533416109159589,0.6425667405128479,66,36,0.2847821116447449,0.38307562470436096,0.5349690318107605,0.45534658432006836,0.4057256281375885,6400,0.003641381161287427,0.8764162659645081,28,24,0.6843606233596802,0.7662152051925659,0.8623515963554382,0.8452941179275513,0.6449741721153259,1600,0.003262010170146823,0.46166378259658813,13,9,0.3480740785598755,0.4191822409629822,0.40221795439720154,0.2418263703584671,0.1654541939496994,19,5,1,25,240.02090454101562
bef8ae8b-17ae6029,25600,0.0007847055676393211,0.6260882019996643,50,22,0.27044838666915894,0.42256730794906616,0.5653838515281677,0.43783584237098694,0.3641594350337982,6400,0.0034556128084659576,0.7045106291770935,61,23,0.2808404564857483,0.47341015934944153,0.6210080981254578,0.49968376755714417,0.4150645136833191,1600,0.005380041431635618,0.3904434144496918,29,10,0.22417905926704407,0.3589394688606262,0.3589394688606262,0.2660185992717743,0.21923251450061798,25600,0.0007304861792363226,0.39522263407707214,45,10,0.20365457236766815,0.30672356486320496,0.30672356486320496,0.2608034312725067,0.23451335728168488,6400,0.003621487645432353,0.7330556511878967,60,26,0.2960457503795624,0.4758163392543793,0.6828581094741821,0.5307942032814026,0.44280117750167847,1600,0.005864340346306562,0.5756443738937378,24,12,0.29390469193458557,0.44274935126304626,0.4741809070110321,0.32896026968955994,0.25073179602622986,5,3,4,12,1190.3173828125
